"survey_id" "water_id" "water_id_num" "lon" "lat" "utm_x" "utm_y" "transect_location" "transect_GRR" "transect_id" "river_class" "year" "week" "weeks_all" "juldate" "dry_season" "distance_to_water" "distance_to_water_rounded" "species" "species_id" "FEEDTYPE_A" "feed_type_A_char" "species_count"
"1178" 1555 "1331" 1331 34.66217 -7.7806 683291 9139597 2 "perpendicular" 2 "1_upstream" 2012 1 12 8 "early" 223.81 224 "Z" 5 1 "grazer" 4
"1179" 1556 "1331" 1331 34.65878 -7.77815 682918 9139869 2 "perpendicular" 2 "1_upstream" 2012 1 12 8 "early" 684.83 685 "I" 1 3 "mixed" 24
"1180" 1557 "1331" 1331 34.65783 -7.77765 682814 9139925 2 "perpendicular" 2 "1_upstream" 2012 1 12 8 "early" 802.38 802 "I" 1 3 "mixed" 1
"1181" 1558 "663" 663 34.92756 -7.68239 712616 9150336 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 599.11 599 "I" 1 3 "mixed" 29
"1182" 1559 "578" 578 34.8705 -7.71365 706304 9146906 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 1462.83 1463 "I" 1 3 "mixed" 14
"1183" 1560 "568" 568 34.86135 -7.72417 705290 9145747 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 1289.05 1289 "I" 1 3 "mixed" 14
"1184" 1561 "563" 563 34.8657 -7.73679 705764 9144349 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 212.76 213 "K" 4 2 "browser" 4
"1185" 1562 "561" 561 34.86539 -7.73944 705728 9144056 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 294.54 295 "I" 1 3 "mixed" 5
"1186" 1563 "559" 559 34.86643 -7.74189 705842 9143785 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 356.72 357 "I" 1 3 "mixed" 1
"1187" 1564 "556" 556 34.86875 -7.74471 706096 9143472 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 400.03 400 "I" 1 3 "mixed" 24
"1188" 1565 "538" 538 34.86886 -7.75567 706103 9142259 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 380.39 380 "I" 1 3 "mixed" 13
"1189" 1566 "532" 532 34.86875 -7.76407 706087 9141330 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 474.56 475 "I" 1 3 "mixed" 10
"1190" 1567 "521" 521 34.869 -7.77002 706112 9140672 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 254.37 254 "E" 3 3 "mixed" 5
"1191" 1569 "520" 520 34.8681 -7.77073 706012 9140594 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 319.68 320 "I" 1 3 "mixed" 18
"1192" 1570 "512" 512 34.86507 -7.77202 705677 9140453 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 312.77 313 "I" 1 3 "mixed" 5
"1193" 1571 "511" 511 34.86357 -7.77208 705511 9140447 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 330.22 330 "I" 1 3 "mixed" 13
"1194" 1572 "507" 507 34.86028 -7.77344 705148 9140298 1 "alongside" 8 "2_midstream" 2012 1 12 9 "early" 261.7 262 "I" 1 3 "mixed" 3
"1195" 1574 "238" 238 34.66498 -7.86854 683563 9129870 1 "alongside" 6 "1_upstream" 2012 1 12 12 "early" 206.9 207 "I" 1 3 "mixed" 11
"1196" 1575 "186" 186 34.62479 -7.88642 679123 9127910 1 "alongside" 6 "1_upstream" 2012 1 12 12 "early" 237.62 238 "I" 1 3 "mixed" 13
"1197" 1577 "170" 170 34.61571 -7.89148 678120 9127354 1 "alongside" 6 "1_upstream" 2012 1 12 12 "early" 347.14 347 "B" 10 1 "grazer" 300
"1198" 1582 "133" 133 34.57822 -7.90105 673982 9126312 1 "alongside" 6 "1_upstream" 2012 1 12 12 "early" 800.61 801 "G" 2 2 "browser" 1
"1199" 1583 "134" 134 34.58354 -7.89963 674569 9126467 2 "perpendicular" 1 "1_upstream" 2012 1 12 13 "early" 373.36 373 "I" 1 3 "mixed" 22
"1200" 1584 "136" 136 34.58131 -7.89579 674324 9126892 2 "perpendicular" 1 "1_upstream" 2012 1 12 13 "early" 828.8 829 "I" 1 3 "mixed" 5
"1201" 1585 "1339" 1339 34.5639 -7.85381 672422 9131542 2 "perpendicular" 1 "1_upstream" 2012 1 12 13 "early" 1719.83 1720 "I" 1 3 "mixed" 4
"1202" 1586 "1339" 1339 34.55773 -7.85147 671743 9131803 2 "perpendicular" 1 "1_upstream" 2012 1 12 13 "early" 2266.31 2266 "CD" 8 4 "omni" 1
"1203" 1592 "862" 862 35.02231 -7.56413 723132 9163369 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 1113.02 1113 "I" 1 3 "mixed" 14
"1204" 1593 "862" 862 35.0223 -7.56413 723131 9163369 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 1113.57 1114 "I" 1 3 "mixed" 1
"1205" 1594 "879" 879 35.03821 -7.55935 724890 9163890 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 464.22 464 "I" 1 3 "mixed" 1
"1206" 1595 "903" 903 35.05208 -7.54735 726427 9165210 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 265.21 265 "I" 1 3 "mixed" 24
"1207" 1597 "975" 975 35.09783 -7.52027 731492 9168182 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 221.33 221 "I" 1 3 "mixed" 1
"1208" 1598 "981" 981 35.09964 -7.5143 731695 9168841 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 382.03 382 "I" 1 3 "mixed" 21
"1209" 1599 "1006" 1006 35.11223 -7.49624 733094 9170832 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 322.01 322 "I" 1 3 "mixed" 10
"1210" 1602 "1018" 1018 35.12195 -7.49053 734170 9171459 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 320.61 321 "I" 1 3 "mixed" 23
"1211" 1603 "1028" 1028 35.13298 -7.49336 735387 9171140 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 459.26 459 "I" 1 3 "mixed" 9
"1212" 1605 "1042" 1042 35.13771 -7.49133 735910 9171362 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 233.41 233 "I" 1 3 "mixed" 26
"1213" 1606 "1044" 1044 35.13845 -7.4896 735993 9171553 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 295.57 296 "E" 3 3 "mixed" 14
"1214" 1607 "1046" 1046 35.1402 -7.48703 736187 9171836 1 "alongside" 10 "3_downstream" 2012 1 12 14 "early" 400.25 400 "G" 2 2 "browser" 6
"1215" 1611 "1179" 1179 35.21351 -7.42216 744317 9178973 2 "perpendicular" 5 "3_downstream" 2012 1 12 15 "early" 4376.04 4376 "I" 1 3 "mixed" 5
"1216" 1612 "1179" 1179 35.20602 -7.40886 743497 9180448 2 "perpendicular" 5 "3_downstream" 2012 1 12 15 "early" 6063.15 6063 "I" 1 3 "mixed" 4
"1217" 1613 "1055" 1055 35.13937 -7.38032 736153 9183641 2 "perpendicular" 5 "3_downstream" 2012 1 12 15 "early" 11809.73 11810 "I" 1 3 "mixed" 1
"1218" 1614 "442" 442 34.82045 -7.7939 700744 9138054 2 "perpendicular" 3 "1_upstream" 2012 1 12 17 "early" 650.56 651 "I" 1 3 "mixed" 4
"1219" 1615 "1333" 1333 34.82301 -7.769 701039 9140807 2 "perpendicular" 3 "1_upstream" 2012 1 12 17 "early" 278.35 278 "Wh" 6 4 "omni" 2
"1220" 1617 "1333" 1333 34.8275 -7.75456 701541 9142402 2 "perpendicular" 3 "1_upstream" 2012 1 12 17 "early" 1932.58 1933 "G" 2 2 "browser" 5
"1221" 1619 "1326" 1326 34.81117 -7.74881 699742 9143046 2 "perpendicular" 3 "1_upstream" 2012 1 12 17 "early" 1104.09 1104 "I" 1 3 "mixed" 1
"1222" 1620 "1326" 1326 34.8054 -7.75098 699104 9142808 2 "perpendicular" 3 "1_upstream" 2012 1 12 17 "early" 501.94 502 "I" 1 3 "mixed" 1
"1223" 1621 "1326" 1326 34.80385 -7.74998 698934 9142920 2 "perpendicular" 3 "1_upstream" 2012 1 12 17 "early" 304.88 305 "K" 4 2 "browser" 1
"1224" 1622 "1326" 1326 34.79226 -7.7484 697656 9143100 2 "perpendicular" 3 "1_upstream" 2012 1 12 17 "early" 988.38 988 "Wh" 6 4 "omni" 6
"1225" 1623 "1326" 1326 34.76139 -7.71762 694265 9146518 2 "perpendicular" 3 "1_upstream" 2012 1 12 17 "early" 5615.1 5615 "Wh" 6 4 "omni" 4
"1226" 1626 "689" 689 34.93653 -7.66348 713615 9152423 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 1087.97 1088 "I" 1 3 "mixed" 5
"1227" 1627 "701" 701 34.94868 -7.65884 714958 9152930 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 788.46 788 "I" 1 3 "mixed" 34
"1228" 1629 "726" 726 34.9719 -7.65721 717521 9153099 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 562.65 563 "I" 1 3 "mixed" 1
"1229" 1630 "728" 728 34.97448 -7.65754 717806 9153061 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 494.54 495 "I" 1 3 "mixed" 20
"1230" 1631 "742" 742 34.9855 -7.65818 719021 9152985 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 271.59 272 "I" 1 3 "mixed" 16
"1231" 1632 "744" 744 34.9862 -7.65744 719099 9153066 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 301.98 302 "I" 1 3 "mixed" 59
"1232" 1635 "760" 760 34.98874 -7.64496 719386 9154445 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 610.32 610 "Z" 5 1 "grazer" 8
"1233" 1636 "760" 760 34.98874 -7.64496 719386 9154445 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 610.32 610 "I" 1 3 "mixed" 2
"1234" 1637 "784" 784 34.99165 -7.6292 719715 9156187 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 738.14 738 "I" 1 3 "mixed" 6
"1235" 1638 "784" 784 34.99176 -7.62904 719727 9156205 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 722.53 723 "I" 1 3 "mixed" 4
"1236" 1639 "800" 800 35.00635 -7.618 721343 9157419 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 159.53 160 "I" 1 3 "mixed" 14
"1237" 1640 "803" 803 35.0063 -7.61509 721339 9157740 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 260.84 261 "I" 1 3 "mixed" 4
"1238" 1641 "804" 804 35.0065 -7.61397 721362 9157864 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 275.57 276 "I" 1 3 "mixed" 29
"1239" 1642 "804" 804 35.0065 -7.61397 721362 9157864 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 275.57 276 "Z" 5 1 "grazer" 5
"1240" 1643 "827" 827 35.00266 -7.59344 720948 9160137 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 748.64 749 "I" 1 3 "mixed" 6
"1241" 1644 "828" 828 35.00378 -7.59258 721072 9160232 1 "alongside" 9 "2_midstream" 2012 2 13 19 "early" 677.73 678 "I" 1 3 "mixed" 7
"1242" 1645 "683" 683 34.93076 -7.67534 712972 9151114 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 1083.81 1084 "I" 1 3 "mixed" 2
"1243" 1646 "684" 684 34.93064 -7.67402 712960 9151260 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 1098.69 1099 "E" 3 3 "mixed" 2
"1244" 1647 "685" 685 34.92905 -7.67228 712785 9151453 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 1291.18 1291 "E" 3 3 "mixed" 2
"1245" 1648 "685" 685 34.92515 -7.66502 712358 9152258 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 1971.08 1971 "I" 1 3 "mixed" 2
"1246" 1650 "1329" 1329 34.91274 -7.64973 710996 9153956 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 3578.87 3579 "Z" 5 1 "grazer" 7
"1247" 1651 "1320" 1320 34.91671 -7.62357 711447 9156847 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 3982.65 3983 "Z" 5 1 "grazer" 4
"1248" 1652 "1320" 1320 34.91671 -7.62357 711447 9156847 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 3982.65 3983 "I" 1 3 "mixed" 4
"1249" 1653 "1320" 1320 34.92421 -7.60398 712285 9159011 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 4085.57 4086 "I" 1 3 "mixed" 13
"1250" 1654 "1320" 1320 34.91649 -7.59116 711439 9160432 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 3479.42 3479 "G" 2 2 "browser" 11
"1251" 1655 "1320" 1320 34.91377 -7.5894 711140 9160628 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 3286.13 3286 "I" 1 3 "mixed" 4
"1252" 1656 "1320" 1320 34.89856 -7.58714 709462 9160886 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 2140.21 2140 "I" 1 3 "mixed" 8
"1253" 1657 "1320" 1320 34.88887 -7.58123 708396 9161544 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 2395.87 2396 "I" 1 3 "mixed" 4
"1254" 1658 "1320" 1320 34.88681 -7.56246 708177 9163621 2 "perpendicular" 4 "2_midstream" 2012 2 13 21 "early" 4465.07 4465 "I" 1 3 "mixed" 11
"1255" 1659 "663" 663 34.92761 -7.68239 712621 9150336 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 596.49 596 "I" 1 3 "mixed" 3
"1256" 1661 "661" 661 34.92748 -7.68467 712606 9150084 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 388.4 388 "I" 1 3 "mixed" 25
"1257" 1662 "642" 642 34.91797 -7.68922 711554 9149585 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 502.86 503 "I" 1 3 "mixed" 2
"1258" 1663 "634" 634 34.90258 -7.69262 709854 9149217 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 889.81 890 "I" 1 3 "mixed" 1
"1259" 1664 "614" 614 34.88948 -7.69999 708405 9148408 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 1767.52 1768 "G" 2 2 "browser" 1
"1260" 1665 "592" 592 34.87977 -7.70948 707329 9147363 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 1573.46 1573 "I" 1 3 "mixed" 9
"1261" 1666 "578" 578 34.8664 -7.71518 705851 9146739 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 1539.11 1539 "Z" 5 1 "grazer" 6
"1262" 1667 "578" 578 34.8664 -7.71518 705851 9146739 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 1539.11 1539 "G" 2 2 "browser" 1
"1263" 1668 "568" 568 34.86212 -7.72502 705374 9145653 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 1163.02 1163 "I" 1 3 "mixed" 18
"1264" 1669 "560" 560 34.86592 -7.74066 705786 9143921 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 318.85 319 "I" 1 3 "mixed" 6
"1265" 1670 "545" 545 34.87056 -7.74971 706294 9142918 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 187.09 187 "I" 1 3 "mixed" 7
"1266" 1671 "542" 542 34.87005 -7.75314 706236 9142539 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 268.79 269 "I" 1 3 "mixed" 33
"1267" 1672 "532" 532 34.86865 -7.76349 706076 9141394 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 452.64 453 "E" 3 3 "mixed" 1
"1268" 1673 "521" 521 34.86944 -7.76947 706160 9140733 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 230.59 231 "I" 1 3 "mixed" 12
"1269" 1674 "520" 520 34.86827 -7.77063 706031 9140605 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 303.66 304 "E" 3 3 "mixed" 1
"1270" 1675 "508" 508 34.86132 -7.77297 705263 9140349 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 298.88 299 "I" 1 3 "mixed" 23
"1271" 1676 "502" 502 34.85623 -7.77915 704698 9139668 1 "alongside" 8 "2_midstream" 2012 2 13 22 "early" 225.74 226 "Wh" 6 4 "omni" 1
"1272" 1677 "1336" 1336 34.68926 -7.80036 686271 9137400 2 "perpendicular" 2 "1_upstream" 2012 2 13 23 "early" 2516.59 2517 "K" 4 2 "browser" 1
"1273" 1678 "1331" 1331 34.67208 -7.7864 684382 9138951 2 "perpendicular" 2 "1_upstream" 2012 2 13 23 "early" 1044.11 1044 "I" 1 3 "mixed" 10
"1274" 1679 "1331" 1331 34.66566 -7.78191 683676 9139451 2 "perpendicular" 2 "1_upstream" 2012 2 13 23 "early" 195.47 195 "Z" 5 1 "grazer" 10
"1275" 1680 "1331" 1331 34.66566 -7.78191 683676 9139451 2 "perpendicular" 2 "1_upstream" 2012 2 13 23 "early" 195.47 195 "G" 2 2 "browser" 3
"1276" 1681 "1331" 1331 34.65591 -7.77539 682603 9140176 2 "perpendicular" 2 "1_upstream" 2012 2 13 23 "early" 1120.73 1121 "I" 1 3 "mixed" 21
"1277" 1682 "1331" 1331 34.65591 -7.77539 682603 9140176 2 "perpendicular" 2 "1_upstream" 2012 2 13 23 "early" 1120.73 1121 "I" 1 3 "mixed" 1
"1278" 1683 "1331" 1331 34.62334 -7.78613 679006 9139002 2 "perpendicular" 2 "1_upstream" 2012 2 13 23 "early" 4502.66 4503 "I" 1 3 "mixed" 4
"1279" 1684 "1331" 1331 34.60873 -7.7781 677398 9139896 2 "perpendicular" 2 "1_upstream" 2012 2 13 23 "early" 6099.07 6099 "Wh" 6 4 "omni" 1
"1280" 1685 "462" 462 34.83696 -7.79754 702564 9137644 1 "alongside" 7 "1_upstream" 2012 2 13 24 "early" 188.22 188 "I" 1 3 "mixed" 8
"1281" 1686 "404" 404 34.79077 -7.81028 697463 9136256 1 "alongside" 7 "1_upstream" 2012 2 13 24 "early" 328.25 328 "B" 10 1 "grazer" 1
"1282" 1687 "355" 355 34.75134 -7.82457 693107 9134694 1 "alongside" 7 "1_upstream" 2012 2 13 24 "early" 297.07 297 "I" 1 3 "mixed" 2
"1283" 1688 "335" 335 34.73194 -7.83036 690965 9134063 1 "alongside" 7 "1_upstream" 2012 2 13 24 "early" 333.9 334 "G" 2 2 "browser" 4
"1284" 1689 "277" 277 34.68862 -7.84425 686181 9132546 1 "alongside" 6 "1_upstream" 2012 2 13 27 "early" 210.77 211 "Wb" 9 1 "grazer" 1
"1285" 1690 "275" 275 34.68643 -7.84518 685939 9132444 1 "alongside" 6 "1_upstream" 2012 2 13 27 "early" 194.31 194 "I" 1 3 "mixed" 1
"1286" 1691 "271" 271 34.68365 -7.84771 685631 9132166 1 "alongside" 6 "1_upstream" 2012 2 13 27 "early" 183.83 184 "K" 4 2 "browser" 1
"1287" 1692 "217" 217 34.64716 -7.87386 681595 9129289 1 "alongside" 6 "1_upstream" 2012 2 13 27 "early" 406.69 407 "G" 2 2 "browser" 1
"1288" 1693 "201" 201 34.63678 -7.88018 680448 9128595 1 "alongside" 6 "1_upstream" 2012 2 13 27 "early" 244.1 244 "I" 1 3 "mixed" 20
"1289" 1694 "161" 161 34.60742 -7.8956 677204 9126902 1 "alongside" 6 "1_upstream" 2012 2 13 27 "early" 276.44 276 "I" 1 3 "mixed" 2
"1290" 1695 "140" 140 34.59027 -7.8968 675312 9126777 1 "alongside" 6 "1_upstream" 2012 2 13 27 "early" 305.01 305 "I" 1 3 "mixed" 2
"1291" 1696 "1339" 1339 34.55146 -7.88903 671036 9127652 2 "perpendicular" 1 "1_upstream" 2012 2 13 28 "early" 3016.72 3017 "I" 1 3 "mixed" 1
"1292" 1697 "1339" 1339 34.56108 -7.85221 672112 9131720 2 "perpendicular" 1 "1_upstream" 2012 2 13 28 "early" 2007.11 2007 "I" 1 3 "mixed" 13
"1293" 1698 "1339" 1339 34.55731 -7.85101 671697 9131854 2 "perpendicular" 1 "1_upstream" 2012 2 13 28 "early" 2334.36 2334 "I" 1 3 "mixed" 1
"1294" 1699 "1339" 1339 34.548 -7.81583 670684 9135749 2 "perpendicular" 1 "1_upstream" 2012 2 13 28 "early" 6270.75 6271 "Wh" 6 4 "omni" 2
"1295" 1704 "440" 440 34.81866 -7.7892 700549 9138575 2 "perpendicular" 3 "1_upstream" 2012 2 13 31 "early" 1170.44 1170 "B" 10 1 "grazer" 2
"1296" 1705 "1333" 1333 34.82182 -7.77009 700907 9140687 2 "perpendicular" 3 "1_upstream" 2012 2 13 31 "early" 104.65 105 "I" 1 3 "mixed" 5
"1297" 1706 "1333" 1333 34.823 -7.76899 701037 9140808 2 "perpendicular" 3 "1_upstream" 2012 2 13 31 "early" 277.85 278 "G" 2 2 "browser" 2
"1298" 1707 "1333" 1333 34.823 -7.76899 701037 9140808 2 "perpendicular" 3 "1_upstream" 2012 2 13 31 "early" 277.85 278 "I" 1 3 "mixed" 2
"1299" 1708 "1333" 1333 34.823 -7.76899 701037 9140808 2 "perpendicular" 3 "1_upstream" 2012 2 13 31 "early" 277.85 278 "G" 2 2 "browser" 1
"1300" 1709 "1333" 1333 34.823 -7.76899 701037 9140808 2 "perpendicular" 3 "1_upstream" 2012 2 13 31 "early" 277.85 278 "Z" 5 1 "grazer" 8
"1301" 1710 "1326" 1326 34.81429 -7.74871 700086 9143055 2 "perpendicular" 3 "1_upstream" 2012 2 13 31 "early" 1448.16 1448 "Wh" 6 4 "omni" 4
"1302" 1711 "1326" 1326 34.81429 -7.74871 700086 9143055 2 "perpendicular" 3 "1_upstream" 2012 2 13 31 "early" 1448.16 1448 "CD" 8 4 "omni" 1
"1303" 1712 "1326" 1326 34.79927 -7.74869 698429 9143065 2 "perpendicular" 3 "1_upstream" 2012 2 13 31 "early" 220.74 221 "CD" 8 4 "omni" 1
"1304" 1713 "1326" 1326 34.75798 -7.7233 693886 9145892 2 "perpendicular" 3 "1_upstream" 2012 2 13 31 "early" 5565.25 5565 "K" 4 2 "browser" 5
"1305" 1714 "1326" 1326 34.76102 -7.71791 694224 9146486 2 "perpendicular" 3 "1_upstream" 2012 2 13 31 "early" 5627.2 5627 "I" 1 3 "mixed" 4
"1306" 1716 "695" 695 34.93938 -7.65785 713932 9153044 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 1358.31 1358 "I" 1 3 "mixed" 12
"1307" 1717 "696" 696 34.94169 -7.6547 714189 9153392 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 1509.15 1509 "I" 1 3 "mixed" 1
"1308" 1719 "738" 738 34.98291 -7.65839 718736 9152963 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 276.52 277 "I" 1 3 "mixed" 12
"1309" 1720 "740" 740 34.98496 -7.65855 718962 9152944 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 257.02 257 "I" 1 3 "mixed" 1
"1310" 1721 "744" 744 34.98647 -7.65711 719129 9153103 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 309.8 310 "I" 1 3 "mixed" 13
"1311" 1722 "744" 744 34.98663 -7.65692 719147 9153123 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 315.99 316 "I" 1 3 "mixed" 8
"1312" 1723 "745" 745 34.98703 -7.65636 719191 9153185 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 331.2 331 "G" 2 2 "browser" 1
"1313" 1724 "1330" 1330 34.98775 -7.65488 719271 9153349 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 243.96 244 "I" 1 3 "mixed" 14
"1314" 1725 "1330" 1330 34.98802 -7.65433 719301 9153409 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 181.82 182 "G" 2 2 "browser" 7
"1315" 1726 "1330" 1330 34.98928 -7.65006 719443 9153881 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 361.01 361 "I" 1 3 "mixed" 1
"1316" 1727 "760" 760 34.98858 -7.64305 719369 9154657 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 720.58 721 "E" 3 3 "mixed" 1
"1317" 1728 "803" 803 35.00641 -7.61485 721351 9157767 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 255.86 256 "I" 1 3 "mixed" 50
"1318" 1729 "803" 803 35.00641 -7.61482 721351 9157770 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 256.78 257 "I" 1 3 "mixed" 8
"1319" 1730 "806" 806 35.00669 -7.61331 721383 9157937 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 263.7 264 "I" 1 3 "mixed" 24
"1320" 1731 "816" 816 35.00356 -7.60611 721041 9158735 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 262.61 263 "I" 1 3 "mixed" 9
"1321" 1732 "818" 818 34.99943 -7.60381 720587 9158992 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 628.15 628 "I" 1 3 "mixed" 3
"1322" 1733 "818" 818 34.99951 -7.60206 720596 9159185 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 637.14 637 "I" 1 3 "mixed" 6
"1323" 1735 "833" 833 35.00653 -7.5901 721377 9160505 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 513.59 514 "G" 2 2 "browser" 4
"1324" 1736 "837" 837 35.01052 -7.58652 721819 9160899 1 "alongside" 9 "2_midstream" 2012 3 14 32 "early" 331.37 331 "I" 1 3 "mixed" 23
"1325" 1738 "855" 855 35.01903 -7.57217 722766 9162482 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 639.79 640 "G" 2 2 "browser" 1
"1326" 1739 "857" 857 35.02009 -7.56941 722884 9162786 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 817.12 817 "G" 2 2 "browser" 6
"1327" 1741 "870" 870 35.03191 -7.56512 724191 9163255 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 374.54 375 "I" 1 3 "mixed" 5
"1328" 1742 "872" 872 35.03287 -7.56342 724298 9163442 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 464.79 465 "E" 3 3 "mixed" 2
"1329" 1746 "915" 915 35.05628 -7.53929 726895 9166099 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 202.24 202 "I" 1 3 "mixed" 4
"1330" 1747 "921" 921 35.05803 -7.53324 727091 9166768 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 239.58 240 "I" 1 3 "mixed" 7
"1331" 1748 "973" 973 35.09733 -7.52123 731436 9168076 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 246.47 246 "E" 3 3 "mixed" 1
"1332" 1749 "975" 975 35.09806 -7.51985 731517 9168228 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 209.09 209 "I" 1 3 "mixed" 20
"1333" 1752 "1011" 1011 35.11491 -7.49483 733391 9170987 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 292.7 293 "Z" 5 1 "grazer" 6
"1334" 1755 "1014" 1014 35.11753 -7.49309 733681 9171178 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 258.61 259 "I" 1 3 "mixed" 2
"1335" 1756 "1020" 1020 35.12387 -7.49041 734382 9171471 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 308.77 309 "I" 1 3 "mixed" 25
"1336" 1757 "1024" 1024 35.12857 -7.49281 734900 9171203 1 "alongside" 10 "3_downstream" 2012 2 13 33 "early" 222.25 222 "I" 1 3 "mixed" 5
